SessionId	Time	ItemId	is_click	raw_index	session_new_index	item_new_index	tr_val_tst
6724	10	69606	0	272	6	42	0
6724	10	2435	0	273	6	43	0
6724	10	54633	1	274	6	44	0
8256	11	13613	0	307	7	45	0
8256	11	82812	0	308	7	46	0
8256	11	92566	0	309	7	47	0
8256	11	66357	0	310	7	34	0
8256	11	87464	0	311	7	48	0
8256	11	58254	0	312	7	49	0
8256	11	96704	0	313	7	50	0
8256	11	87464	0	314	7	48	0
8256	11	92566	1	315	7	47	0
8955	12	57706	0	317	8	51	0
8955	12	95244	0	318	8	52	0
8955	12	55323	0	319	8	53	0
8955	12	3999	1	320	8	54	0
8955	13	57706	0	317	8	51	0
8955	13	95244	0	318	8	52	0
8955	13	55323	0	319	8	53	0
8955	13	22508	1	321	8	55	0
10688	14	91619	0	377	9	56	0
10688	14	37002	0	378	9	57	0
10688	14	6568	0	379	9	58	0
10688	14	78490	1	380	9	59	0
10688	15	91619	0	377	9	56	0
10688	15	37002	0	378	9	57	0
10688	15	6568	0	379	9	58	0
10688	15	67255	0	381	9	60	0
10688	15	96792	0	382	9	61	0
10688	15	78490	1	383	9	59	0
10688	16	91619	0	377	9	56	0
10688	16	37002	0	378	9	57	0
10688	16	6568	0	379	9	58	0
10688	16	67255	0	381	9	60	0
10688	16	96792	0	382	9	61	0
10688	16	101533	0	384	9	62	0
10688	16	91125	1	385	9	63	0
11886	17	71292	0	458	10	64	0
11886	17	98883	0	459	10	65	0
11886	17	62804	0	460	10	66	0
11886	17	56021	0	461	10	67	0
11886	17	88611	0	462	10	68	0
11886	17	32371	1	463	10	69	0
12533	18	93783	1	496	11	70	0
12794	19	70218	1	533	12	71	0
14095	20	60154	0	581	13	72	0
14095	20	50911	0	582	13	73	0
14095	20	57261	0	583	13	74	0
14095	20	85582	1	584	13	75	0
14140	21	64655	0	592	14	76	0
14140	21	89588	0	593	14	77	0
14140	21	48494	0	594	14	78	0
14140	21	54099	0	595	14	79	0
14140	21	96563	0	596	14	80	0
14140	21	64655	0	597	14	76	0
14140	21	79205	1	598	14	81	0
14140	22	64655	0	592	14	76	0
14140	22	89588	0	593	14	77	0
14140	22	48494	0	594	14	78	0
14140	22	54099	0	595	14	79	0
14140	22	96563	0	596	14	80	0
14140	22	64655	0	597	14	76	0
14140	22	86426	0	599	14	82	0
14140	22	97872	0	600	14	83	0
14140	22	54099	1	601	14	79	0
15419	23	61394	0	652	15	84	0
15419	23	48136	0	653	15	85	0
15419	23	48551	0	654	15	86	0
15419	23	102181	0	655	15	87	0
15419	23	48136	1	656	15	85	0
15682	24	94588	0	663	16	88	0
15682	24	48784	0	664	16	89	0
15682	24	71292	0	665	16	64	0
15682	24	95681	0	666	16	90	0
15682	24	88611	1	667	16	68	0
18434	25	53036	0	736	17	91	0
18434	25	53036	0	737	17	91	0
18434	25	53036	0	738	17	91	0
18434	25	103392	0	739	17	92	0
18434	25	53036	0	740	17	91	0
18434	25	103392	0	741	17	92	0
18434	25	53036	1	742	17	91	0
18575	26	14808	0	751	18	93	0
18575	26	43302	0	752	18	94	0
18575	26	61922	0	753	18	95	0
18575	26	78482	0	754	18	96	0
18575	26	40124	0	755	18	97	0
18575	26	100991	0	756	18	98	0
18575	26	43302	0	757	18	94	0
18575	26	32196	1	758	18	99	0
19242	27	37987	0	791	19	100	0
19242	27	8693	0	792	19	101	0
19242	27	92893	1	793	19	102	0
19992	28	71698	0	841	20	103	0
19992	28	39763	0	842	20	104	0
19992	28	26744	0	843	20	105	0
19992	28	88882	0	844	20	106	0
19992	28	71698	0	845	20	103	0
19992	28	47511	0	846	20	107	0
19992	28	58184	0	847	20	108	0
19992	28	69388	0	848	20	109	0
19992	28	103166	0	849	20	110	0
19992	28	87544	1	850	20	111	0
20576	29	58492	0	882	21	112	0
20576	29	28095	0	883	21	113	0
20576	29	62555	0	884	21	114	0
20576	29	102576	0	885	21	115	0
20576	29	36822	0	886	21	116	0
20576	29	42460	0	887	21	117	0
20576	29	58492	0	888	21	112	0
20576	29	100789	1	889	21	118	0
22247	30	79714	0	911	22	119	0
22247	30	84000	0	912	22	120	0
22247	30	25361	0	913	22	121	0
22247	30	72828	0	914	22	122	0
22247	30	2189	0	915	22	123	0
22247	30	25663	0	916	22	124	0
22247	30	95897	0	917	22	125	0
22247	30	30066	0	918	22	126	0
22247	30	2189	0	919	22	123	0
22247	30	84000	1	920	22	120	0
23213	31	24689	0	923	23	127	0
23213	31	27589	0	924	23	128	0
23213	31	54047	0	925	23	129	0
23213	31	76335	1	926	23	130	0
23428	32	37476	0	965	24	131	0
23428	32	21022	0	966	24	132	0
23428	32	42718	0	967	24	133	0
23428	32	20196	0	968	24	134	0
23428	32	47720	0	969	24	135	0
23428	32	87786	1	970	24	136	0
29407	33	47917	1	1102	25	137	0
31382	34	48317	0	1154	26	138	0
31382	34	90668	1	1155	26	139	0
31382	35	48317	0	1154	26	138	0
31382	35	18839	0	1156	26	140	0
31382	35	34737	1	1157	26	141	0
31461	36	25146	0	1164	27	142	0
31461	36	33889	1	1165	27	143	0
32270	37	24762	0	1176	28	144	0
32270	37	62718	0	1177	28	145	0
32270	37	84699	0	1178	28	146	0
32270	37	50848	0	1179	28	147	0
32270	37	24762	0	1180	28	144	0
32270	37	12383	0	1181	28	148	0
32270	37	84699	0	1182	28	146	0
32270	37	70565	0	1183	28	149	0
32270	37	71840	0	1184	28	150	0
32270	37	38140	1	1185	28	151	0
32270	38	24762	0	1180	28	144	0
32270	38	12383	0	1181	28	148	0
32270	38	84699	0	1182	28	146	0
32270	38	70565	0	1183	28	149	0
32270	38	71840	0	1184	28	150	0
32270	38	32501	0	1186	28	152	0
32270	38	62718	0	1187	28	145	0
32270	38	38140	0	1188	28	151	0
32270	38	93299	0	1189	28	153	0
32270	38	69519	1	1190	28	154	0
34696	39	75219	0	1302	29	155	0
34696	39	75219	1	1303	29	155	0
34696	40	75219	0	1302	29	155	0
34696	40	74799	0	1304	29	156	0
34696	40	81408	1	1305	29	157	0
34696	41	75219	0	1302	29	155	0
34696	41	74799	0	1304	29	156	0
34696	41	75219	0	1306	29	155	0
34696	41	66403	0	1307	29	158	0
34696	41	81408	1	1308	29	157	0
34696	42	75219	0	1302	29	155	0
34696	42	74799	0	1304	29	156	0
34696	42	75219	0	1306	29	155	0
34696	42	66403	0	1307	29	158	0
34696	42	75219	1	1309	29	155	0
34696	43	75219	0	1302	29	155	0
34696	43	74799	0	1304	29	156	0
34696	43	75219	0	1306	29	155	0
34696	43	66403	0	1307	29	158	0
34696	43	75219	0	1310	29	155	0
34696	43	81408	1	1311	29	157	0
36127	44	69090	1	1322	30	159	0
36127	45	78374	0	1323	30	160	0
36127	45	61860	0	1324	30	161	0
36127	45	8693	0	1325	30	101	0
36127	45	27902	0	1326	30	162	0
36127	45	14808	1	1327	30	93	0
36267	46	82095	0	1342	31	163	0
36267	46	43156	0	1343	31	164	0
36267	46	48118	0	1344	31	26	0
36267	46	91575	0	1345	31	165	0
36267	46	22623	0	1346	31	166	0
36267	46	93999	0	1347	31	167	0
36267	46	33985	0	1348	31	168	0
36267	46	72828	0	1349	31	122	0
36267	46	91575	0	1350	31	165	0
36267	46	77416	1	1351	31	169	0
36759	47	48627	0	1371	32	170	0
36759	47	92694	0	1372	32	171	0
36759	47	86809	0	1373	32	172	0
36759	47	48627	0	1374	32	170	0
36759	47	76057	0	1375	32	173	0
36759	47	92694	0	1376	32	171	0
36759	47	65962	0	1377	32	174	0
36759	47	65962	0	1378	32	174	0
36759	47	86809	1	1379	32	172	0
36769	48	8880	0	1383	33	175	0
36769	48	101450	0	1384	33	176	0
36769	48	19745	0	1385	33	177	0
36769	48	52275	0	1386	33	178	0
36769	48	86637	0	1387	33	179	0
36769	48	8880	0	1388	33	175	0
36769	48	27902	1	1389	33	162	0
36769	49	19745	0	1385	33	177	0
36769	49	52275	0	1386	33	178	0
36769	49	86637	0	1387	33	179	0
36769	49	8880	0	1388	33	175	0
36769	49	73875	0	1390	33	180	0
36769	49	60200	0	1391	33	181	0
36769	49	102655	0	1392	33	182	0
36769	49	44721	0	1393	33	183	0
36769	49	66274	0	1394	33	184	0
36769	49	37905	1	1395	33	185	0
37691	50	16861	1	1435	34	186	0
37691	51	70117	0	1439	34	187	0
37691	51	9570	0	1440	34	188	0
37691	51	55990	0	1441	34	189	0
37691	51	16861	0	1442	34	186	0
37691	51	8477	0	1443	34	190	0
37691	51	37026	0	1444	34	191	0
37691	51	41009	0	1445	34	192	0
37691	51	46251	0	1446	34	193	0
37691	51	51300	0	1447	34	194	0
37691	51	16861	1	1448	34	186	0
38599	52	24181	1	1463	35	195	0
38599	53	22285	0	1464	35	196	0
38599	53	42180	1	1465	35	197	0
39076	54	92749	0	1475	36	198	0
39076	54	79794	1	1476	36	199	0
39098	55	102942	0	1490	37	200	0
39098	55	15893	0	1491	37	201	0
39098	55	103209	0	1492	37	202	0
39098	55	97728	0	1493	37	203	0
39098	55	41543	0	1494	37	204	0
39098	55	60564	0	1495	37	205	0
39098	55	102942	0	1496	37	200	0
39098	55	58781	0	1497	37	206	0
39098	55	53763	0	1498	37	207	0
39098	55	102942	1	1499	37	200	0
39864	56	89523	0	1528	38	208	0
39864	56	55439	0	1529	38	209	0
39864	56	77364	0	1530	38	210	0
39864	56	99460	1	1531	38	211	0
41561	57	77447	0	1560	39	212	0
41561	57	55201	0	1561	39	213	0
41561	57	78834	0	1562	39	214	0
41561	57	55201	0	1563	39	213	0
41561	57	78834	0	1564	39	214	0
41561	57	94954	0	1565	39	215	0
41561	57	36498	0	1566	39	216	0
41561	57	20747	1	1567	39	217	0
43188	58	76070	1	1597	40	218	0
43188	59	45760	0	1598	40	219	0
43188	59	81573	0	1599	40	220	0
43188	59	104401	0	1600	40	221	0
43188	59	76070	0	1601	40	218	0
43188	59	17181	0	1602	40	222	0
43188	59	76070	0	1603	40	218	0
43188	59	55323	0	1604	40	53	0
43188	59	80646	0	1605	40	223	0
43188	59	103957	1	1606	40	224	0
43188	60	81573	0	1599	40	220	0
43188	60	104401	0	1600	40	221	0
43188	60	76070	0	1601	40	218	0
43188	60	17181	0	1602	40	222	0
43188	60	76070	0	1603	40	218	0
43188	60	55323	0	1604	40	53	0
43188	60	80646	0	1605	40	223	0
43188	60	53214	0	1607	40	225	0
43188	60	60999	0	1608	40	226	0
43188	60	58597	1	1609	40	227	0
43849	61	40517	0	1617	41	228	0
43849	61	783	0	1618	41	229	0
43849	61	69073	0	1619	41	230	0
43849	61	8134	0	1620	41	231	0
43849	61	8693	0	1621	41	101	0
43849	61	97093	0	1622	41	232	0
43849	61	25230	0	1623	41	233	0
43849	61	40517	0	1624	41	228	0
43849	61	623	0	1625	41	234	0
43849	61	27056	1	1626	41	235	0
44093	62	38854	0	1669	42	236	0
44093	62	99992	0	1670	42	237	0
44093	62	67626	0	1671	42	238	0
44093	62	43048	0	1672	42	239	0
44093	62	57802	0	1673	42	240	0
44093	62	79235	1	1674	42	241	0
44093	63	62662	0	1682	42	242	0
44093	63	59618	0	1683	42	243	0
44093	63	79235	0	1684	42	241	0
44093	63	43048	0	1685	42	239	0
44093	63	99992	0	1686	42	237	0
44093	63	79235	0	1687	42	241	0
44093	63	38854	0	1688	42	236	0
44093	63	47910	0	1689	42	244	0
44093	63	43048	0	1690	42	239	0
44093	63	51071	1	1691	42	245	0
44093	64	59618	0	1683	42	243	0
44093	64	79235	0	1684	42	241	0
44093	64	43048	0	1685	42	239	0
44093	64	99992	0	1686	42	237	0
44093	64	79235	0	1687	42	241	0
44093	64	38854	0	1688	42	236	0
44093	64	47910	0	1689	42	244	0
44093	64	43048	0	1690	42	239	0
44093	64	79235	0	1692	42	241	0
44093	64	80024	1	1693	42	246	0
44661	65	81588	0	1698	43	247	0
44661	65	21093	0	1699	43	248	0
44661	65	99705	0	1700	43	249	0
44661	65	17154	0	1701	43	250	0
44661	65	55518	1	1702	43	251	0
44802	66	51913	0	1763	44	252	0
44802	66	61057	0	1764	44	253	0
44802	66	67530	0	1765	44	254	0
44802	66	87499	0	1766	44	255	0
44802	66	51722	1	1767	44	256	0
44802	67	51913	0	1763	44	252	0
44802	67	61057	0	1764	44	253	0
44802	67	67530	0	1765	44	254	0
44802	67	87499	0	1766	44	255	0
44802	67	52895	1	1768	44	257	0
44802	68	51913	0	1763	44	252	0
44802	68	61057	0	1764	44	253	0
44802	68	67530	0	1765	44	254	0
44802	68	87499	0	1766	44	255	0
44802	68	40545	0	1769	44	258	0
44802	68	12457	0	1770	44	259	0
44802	68	73509	0	1771	44	260	0
44802	68	91529	0	1772	44	261	0
44802	68	51913	0	1773	44	252	0
44802	68	61057	1	1774	44	253	0
44802	69	51722	0	1792	44	256	0
44802	69	87499	0	1793	44	255	0
44802	69	91689	0	1794	44	262	0
44802	69	43725	0	1795	44	263	0
44802	69	73509	0	1796	44	260	0
44802	69	51722	0	1797	44	256	0
44802	69	61057	0	1798	44	253	0
44802	69	5686	0	1799	44	264	0
44802	69	52895	0	1800	44	257	0
44802	69	100777	1	1801	44	265	0
44802	70	73509	0	1796	44	260	0
44802	70	51722	0	1797	44	256	0
44802	70	61057	0	1798	44	253	0
44802	70	5686	0	1799	44	264	0
44802	70	52895	0	1800	44	257	0
44802	70	37286	0	1802	44	266	0
44802	70	91689	0	1803	44	262	0
44802	70	67530	0	1804	44	254	0
44802	70	63911	0	1805	44	267	0
44802	70	92749	1	1806	44	198	0
45773	71	34989	0	1867	45	268	0
45773	71	7499	0	1868	45	269	0
45773	71	44432	0	1869	45	270	0
45773	71	54521	0	1870	45	271	0
45773	71	91288	0	1871	45	272	0
45773	71	104171	1	1872	45	273	0
46329	72	24180	0	1889	46	274	0
46329	72	69130	0	1890	46	275	0
46329	72	86809	0	1891	46	172	0
46329	72	23380	0	1892	46	276	0
46329	72	72209	0	1893	46	277	0
46329	72	99619	0	1894	46	278	0
46329	72	44755	1	1895	46	279	0
46329	73	44755	0	1903	46	279	0
46329	73	23380	0	1904	46	276	0
46329	73	57714	0	1905	46	280	0
46329	73	52035	0	1906	46	281	0
46329	73	54260	0	1907	46	282	0
46329	73	37286	0	1908	46	266	0
46329	73	53924	0	1909	46	283	0
46329	73	45588	0	1910	46	284	0
46329	73	67608	0	1911	46	285	0
46329	73	93432	1	1912	46	286	0
46329	74	18010	0	1919	46	287	0
46329	74	23380	0	1920	46	276	0
46329	74	57714	0	1921	46	280	0
46329	74	67608	0	1922	46	285	0
46329	74	48627	0	1923	46	170	0
46329	74	57714	0	1924	46	280	0
46329	74	93432	0	1925	46	286	0
46329	74	69058	0	1926	46	288	0
46329	74	23380	0	1927	46	276	0
46329	74	29625	1	1928	46	289	0
46329	75	93432	0	1953	46	286	0
46329	75	51907	0	1954	46	290	0
46329	75	69130	0	1955	46	275	0
46329	75	67608	0	1956	46	285	0
46329	75	23380	0	1957	46	276	0
46329	75	44755	0	1958	46	279	0
46329	75	922	0	1959	46	291	0
46329	75	69130	0	1960	46	275	0
46329	75	57714	0	1961	46	280	0
46329	75	62390	1	1962	46	292	0
46992	76	82191	0	2009	47	293	0
46992	76	75476	0	2010	47	294	0
46992	76	60261	0	2011	47	295	0
46992	76	42214	0	2012	47	296	0
46992	76	60251	0	2013	47	297	0
46992	76	35300	0	2014	47	298	0
46992	76	94111	0	2015	47	299	0
46992	76	66000	0	2016	47	300	0
46992	76	75476	0	2017	47	294	0
46992	76	36793	1	2018	47	301	0
48119	77	81436	0	2043	48	302	0
48119	77	96952	0	2044	48	303	0
48119	77	49787	0	2045	48	304	0
48119	77	50318	0	2046	48	305	0
48119	77	75012	0	2047	48	306	0
48119	77	5776	0	2048	48	307	0
48119	77	1280	0	2049	48	308	0
48119	77	81436	0	2050	48	302	0
48119	77	49787	1	2051	48	304	0
48529	78	767	0	2069	49	309	0
48529	78	20323	0	2070	49	310	0
48529	78	90745	0	2071	49	311	0
48529	78	90745	0	2072	49	311	0
48529	78	29403	0	2073	49	312	0
48529	78	18180	1	2074	49	313	0
49717	79	88771	0	2126	50	314	0
49717	79	102315	0	2127	50	315	0
49717	79	99127	1	2128	50	316	0
51790	80	68493	1	2222	51	317	0
51991	81	94194	1	2237	52	318	0
53788	82	8160	1	2344	53	319	0
53803	83	616	0	2381	54	320	0
53803	83	95246	0	2382	54	321	0
53803	83	62187	0	2383	54	322	0
53803	83	28221	0	2384	54	323	0
53803	83	53783	0	2385	54	324	0
53803	83	80333	1	2386	54	325	0
53803	84	81712	0	2387	54	326	0
53803	84	59433	0	2388	54	327	0
53803	84	5708	0	2389	54	328	0
53803	84	30174	0	2390	54	329	0
53803	84	8298	0	2391	54	330	0
53803	84	68695	0	2392	54	331	0
53803	84	51812	0	2393	54	332	0
53803	84	80333	0	2394	54	325	0
53803	84	30174	0	2395	54	329	0
53803	84	81712	1	2396	54	326	0
54548	85	38540	1	2407	55	333	0
54548	86	70441	0	2408	55	334	0
54548	86	60609	0	2409	55	335	0
54548	86	38540	0	2410	55	333	0
54548	86	100049	0	2411	55	8	0
54548	86	87716	0	2412	55	9	0
54548	86	100049	0	2413	55	8	0
54548	86	4859	0	2414	55	336	0
54548	86	60609	1	2415	55	335	0
55306	87	91609	0	2418	56	337	0
55306	87	60031	0	2419	56	338	0
55306	87	91609	0	2420	56	337	0
55306	87	91609	0	2421	56	337	0
55306	87	91609	0	2422	56	337	0
55306	87	50908	0	2423	56	339	0
55306	87	60031	0	2424	56	338	0
55306	87	48592	0	2425	56	340	0
55306	87	91609	0	2426	56	337	0
55306	87	60031	1	2427	56	338	0
55339	88	48551	0	2437	57	86	0
55339	88	6832	0	2438	57	341	0
55339	88	37886	0	2439	57	342	0
55339	88	6832	1	2440	57	341	0
55339	89	48551	0	2437	57	86	0
55339	89	6832	0	2438	57	341	0
55339	89	37886	0	2439	57	342	0
55339	89	14808	0	2441	57	93	0
55339	89	67298	0	2442	57	343	0
55339	89	83043	0	2443	57	344	0
55339	89	31457	1	2444	57	345	0
55339	90	6832	0	2438	57	341	0
55339	90	37886	0	2439	57	342	0
55339	90	14808	0	2441	57	93	0
55339	90	67298	0	2442	57	343	0
55339	90	83043	0	2443	57	344	0
55339	90	54789	0	2445	57	346	0
55339	90	72282	0	2446	57	347	0
55339	90	15435	0	2447	57	348	0
55339	90	43508	0	2448	57	349	0
55339	90	31457	1	2449	57	345	0
55604	91	17445	0	2477	58	350	0
55604	91	58184	0	2478	58	108	0
55604	91	99080	0	2479	58	351	0
55604	91	23698	0	2480	58	352	0
55604	91	28388	0	2481	58	353	0
55604	91	50715	0	2482	58	354	0
55604	91	17445	0	2483	58	350	0
55604	91	26744	0	2484	58	105	0
55604	91	54530	0	2485	58	355	0
55604	91	99080	1	2486	58	351	0
58040	92	103304	1	2600	59	356	0
58040	93	103985	0	2601	59	357	0
58040	93	97508	0	2602	59	358	0
58040	93	76998	0	2603	59	359	0
58040	93	86629	0	2604	59	10	0
58040	93	38140	0	2605	59	151	0
58040	93	86629	0	2606	59	10	0
58040	93	38140	1	2607	59	151	0
58040	94	97508	0	2602	59	358	0
58040	94	76998	0	2603	59	359	0
58040	94	86629	0	2604	59	10	0
58040	94	38140	0	2605	59	151	0
58040	94	86629	0	2606	59	10	0
58040	94	13341	0	2608	59	360	0
58040	94	61885	0	2609	59	361	0
58040	94	32501	0	2610	59	152	0
58040	94	99591	0	2611	59	362	0
58040	94	85575	1	2612	59	363	0
58062	95	100528	0	2619	60	364	0
58062	95	68979	0	2620	60	365	0
58062	95	8619	0	2621	60	366	0
58062	95	68979	1	2622	60	365	0
59598	96	56983	0	2679	61	367	0
59598	96	5850	0	2680	61	368	0
59598	96	56983	0	2681	61	367	0
59598	96	93240	0	2682	61	369	0
59598	96	31085	0	2683	61	370	0
59598	96	56983	1	2684	61	367	0
61628	97	57638	0	2746	62	371	0
61628	97	71256	0	2747	62	372	0
61628	97	94029	0	2748	62	373	0
61628	97	21260	0	2749	62	374	0
61628	97	102	0	2750	62	375	0
61628	97	6147	1	2751	62	376	0
61628	98	94029	0	2748	62	373	0
61628	98	21260	0	2749	62	374	0
61628	98	102	0	2750	62	375	0
61628	98	21260	0	2752	62	374	0
61628	98	57638	0	2753	62	371	0
61628	98	25689	0	2754	62	377	0
61628	98	88666	0	2755	62	378	0
61628	98	59469	0	2756	62	379	0
61628	98	57638	0	2757	62	371	0
61628	98	45290	1	2758	62	380	0
62284	99	33789	0	2827	63	381	0
62284	99	15644	0	2828	63	382	0
62284	99	30174	0	2829	63	329	0
62284	99	75015	0	2830	63	383	0
62284	99	56021	0	2831	63	67	0
62284	99	78502	0	2832	63	384	0
62284	99	21533	0	2833	63	385	0
62284	99	45448	0	2834	63	386	0
62284	99	68704	0	2835	63	387	0
62284	99	51812	1	2836	63	332	0
63242	100	1282	0	2848	64	388	0
63242	100	22368	1	2849	64	389	0
63242	101	1282	0	2848	64	388	0
63242	101	84481	0	2850	64	390	0
63242	101	88028	0	2851	64	391	0
63242	101	88028	0	2852	64	391	0
63242	101	21623	0	2853	64	392	0
63242	101	88028	1	2854	64	391	0
63242	102	88028	0	2852	64	391	0
63242	102	21623	0	2853	64	392	0
63242	102	75219	0	2855	64	155	0
63242	102	11578	0	2856	64	393	0
63242	102	22368	0	2857	64	389	0
63242	102	43508	0	2858	64	349	0
63242	102	22368	0	2859	64	389	0
63242	102	11578	0	2860	64	393	0
63242	102	98642	0	2861	64	394	0
63242	102	22368	1	2862	64	389	0
65331	103	84369	0	2897	65	395	0
65331	103	98939	0	2898	65	396	0
65331	103	62574	0	2899	65	38	0
65331	103	52685	0	2900	65	397	0
65331	103	18145	0	2901	65	398	0
65331	103	18145	0	2902	65	398	0
65331	103	103874	0	2903	65	399	0
65331	103	103874	0	2904	65	399	0
65331	103	103874	0	2905	65	399	0
65331	103	88020	1	2906	65	400	0
66214	104	99460	0	2943	66	211	0
66214	104	70307	0	2944	66	401	0
66214	104	38189	0	2945	66	402	0
66214	104	23964	0	2946	66	403	0
66214	104	64655	0	2947	66	76	0
66214	104	15911	0	2948	66	404	0
66214	104	62593	0	2949	66	405	0
66214	104	99460	0	2950	66	211	0
66214	104	86807	1	2951	66	406	0
66470	105	100664	0	2975	67	407	0
66470	105	41367	0	2976	67	408	0
66470	105	100664	0	2977	67	407	0
66470	105	18315	0	2978	67	409	0
66470	105	22891	1	2979	67	410	0
66784	106	91717	0	3006	68	411	0
66784	106	60284	0	3007	68	412	0
66784	106	85734	0	3008	68	413	0
66784	106	12237	0	3009	68	414	0
66784	106	91717	0	3010	68	411	0
66784	106	99014	0	3011	68	415	0
66784	106	60284	0	3012	68	412	0
66784	106	5352	0	3013	68	416	0
66784	106	100231	0	3014	68	417	0
66784	106	32555	1	3015	68	418	0
67173	107	95749	0	3049	69	419	0
67173	107	8730	0	3050	69	420	0
67173	107	47186	0	3051	69	421	0
67173	107	95041	0	3052	69	422	0
67173	107	64293	1	3053	69	423	0
67173	108	95749	0	3049	69	419	0
67173	108	8730	0	3050	69	420	0
67173	108	47186	0	3051	69	421	0
67173	108	95041	0	3052	69	422	0
67173	108	22635	1	3054	69	424	0
67173	109	95749	0	3049	69	419	0
67173	109	8730	0	3050	69	420	0
67173	109	47186	0	3051	69	421	0
67173	109	95041	0	3052	69	422	0
67173	109	88726	0	3055	69	425	0
67173	109	95041	0	3056	69	422	0
67173	109	64293	1	3057	69	423	0
67529	110	94587	1	3078	70	426	0
68275	111	95953	0	3128	71	427	0
68275	111	61014	0	3129	71	428	0
68275	111	64157	0	3130	71	429	0
68275	111	59390	0	3131	71	430	0
68275	111	76243	1	3132	71	431	0
68275	112	95953	0	3128	71	427	0
68275	112	61014	0	3129	71	428	0
68275	112	64157	0	3130	71	429	0
68275	112	59390	0	3131	71	430	0
68275	112	89680	0	3133	71	432	0
68275	112	61212	0	3134	71	433	0
68275	112	87464	0	3135	71	48	0
68275	112	76243	0	3136	71	431	0
68275	112	17223	0	3137	71	434	0
68275	112	95953	1	3138	71	427	0
68353	113	103787	0	3161	72	435	0
68353	113	63371	0	3162	72	436	0
68353	113	84143	1	3163	72	437	0
68353	114	103787	0	3161	72	435	0
68353	114	63371	0	3162	72	436	0
68353	114	90588	0	3164	72	438	0
68353	114	73388	0	3165	72	439	0
68353	114	75447	0	3166	72	440	0
68353	114	96248	0	3167	72	441	0
68353	114	103787	0	3168	72	435	0
68353	114	84143	0	3169	72	437	0
68353	114	75858	0	3170	72	442	0
68353	114	73388	1	3171	72	439	0
69326	115	19593	0	3211	73	443	0
69326	115	32835	0	3212	73	444	0
69326	115	42118	0	3213	73	445	0
69326	115	84409	0	3214	73	446	0
69326	115	101306	0	3215	73	447	0
69326	115	69347	0	3216	73	448	0
69326	115	32835	0	3217	73	444	0
69326	115	38577	1	3218	73	449	0
69357	116	91591	0	3237	74	450	0
69357	116	55671	1	3238	74	451	0
69953	117	91591	1	3248	75	450	0
69953	118	57214	0	3249	75	452	0
69953	118	78839	1	3250	75	453	0
69953	119	57214	0	3249	75	452	0
69953	119	91591	0	3251	75	450	0
69953	119	64328	0	3252	75	454	0
69953	119	16645	0	3253	75	455	0
69953	119	91591	0	3254	75	450	0
69953	119	78839	0	3255	75	453	0
69953	119	57394	0	3256	75	456	0
69953	119	89588	1	3257	75	77	0
70542	120	99460	0	3298	76	211	0
70542	120	86807	0	3299	76	406	0
70542	120	87372	0	3300	76	457	0
70542	120	90968	0	3301	76	458	0
70542	120	32501	0	3302	76	152	0
70542	120	38140	0	3303	76	151	0
